Asset Name,Asset Code,Location Code,Category,Asset Description,Make,Model,Serial Number,Charge Department Code,Account Code,Supplier/Manufacturer Name,Supplier/Manufacturer Number,Manual RQD,Manual Found,Global,P&ID Doc Name,P&ID Page,P&ID Tag,Equipment,Equipment Voltage,Equipment Amps,Equipment Power,Equipment Fluid,Equipment Material of Construction,Equipment Diameter,Equipment Power Feed Location,Equipment Type,Lines,Line Fluid,Line Material of Construction,Line Diameter,Line From,Line To,Line Insulation,Line Design Pressure,Line Schedule,Line Flange Class,Valves,Valve Voltage,Valve Fluid,Valve Material of Construction,Valve Diameter,Valve Power Feed Location,Valve Seal Material,Valve Auto/Manual,Valve Type,Valve Actuator Type,Valve Connections Type,Valve Seat Material,Tanks,Tank Fluid,Tank Material of Construction,Tank Diameter,Tank Height,Tank Volume,Tank Working Volume,Tank Working Height,Tank Type,Instruments,Instrument Voltage,Instrument Fluid,Instrument Connection Type,Instrument Power Feed Location,Instrument Type,Instrument Wire Count,Instrument Analog/Digital,Instrument Mount Detail,Panels,Panels Voltage,Panels Amps,Panels Power Feed Location,Panel Type,Permits,Permit Number,Permit Description,Permit Title,Permit Permitting Body,Permit Plant Area,Permit Revision Number,Permit Expiry,Packages,Package Voltage,Package Amps,Package Power,Package Power Feed Location,*Any Custom Fields*,Notes,Unspc Code,Barcode,Facility Latitude,Facility Longitude,Facility Street Address,Facility City,Facility Postal Code,Facility Province,Facility Country,User/User Group name/Personnel Code,Calibration Needed,Aisle,Row,Bin,Low-level asset codes
Digester - Heat - Exchangers - Drain - 23C,C2NC-1300-HTG-HV_44123C,C2NC-1300-HTG,Valves,Drain Ball Valve,,,,,,,,,,,,D-09,HV_44123C,,,,,,,,,,,,,,,,,,,,,,HW,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Pump/HX - Isolation - 24A,C2NC-1300-HTG-HV_44124A,C2NC-1300-HTG,Valves,Pump/HX Isolation Knife Gate Valve,,,,,,,,,,,,D-09,HV_44124A,,,,,,,,,,,,,,,,,,,,,,DGT,,8,,,Manual,Knife Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Pump/HX - Isolation - 24B,C2NC-1300-HTG-HV_44124B,C2NC-1300-HTG,Valves,Pump/HX Isolation Knife Gate Valve,,,,,,,,,,,,D-09,HV_44124B,,,,,,,,,,,,,,,,,,,,,,DGT,,8,,,Manual,Knife Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Pump/HX - Isolation - 24C,C2NC-1300-HTG-HV_44124C,C2NC-1300-HTG,Valves,Pump/HX Isolation Knife Gate Valve,,,,,,,,,,,,D-09,HV_44124C,,,,,,,,,,,,,,,,,,,,,,DGT,,8,,,Manual,Knife Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 25A,C2NC-1300-HTG-HV_44125A,C2NC-1300-HTG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-09,HV_44125A,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 25B,C2NC-1300-HTG-HV_44125B,C2NC-1300-HTG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-09,HV_44125B,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 25C,C2NC-1300-HTG-HV_44125C,C2NC-1300-HTG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-09,HV_44125C,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 26A,C2NC-1300-HTG-HV_44126A,C2NC-1300-HTG,Valves,Drain Ball Valve,,,,,,,,,,,,D-09,HV_44126A,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 26B,C2NC-1300-HTG-HV_44126B,C2NC-1300-HTG,Valves,Drain Ball Valve,,,,,,,,,,,,D-09,HV_44126B,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Heat - Exchangers - Drain - 26C,C2NC-1300-HTG-HV_44126C,C2NC-1300-HTG,Valves,Drain Ball Valve,,,,,,,,,,,,D-09,HV_44126C,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #3,C2NC-1300-100-SB_M_41203A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #3,AUMA,,,,,,,Y,,,,D-08,SB_M_41203A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #4,C2NC-1300-100-SB_M_41204A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #4,AUMA,,,,,,,Y,,,,D-08,SB_M_41204A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #5,C2NC-1300-100-SB_M_41205A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #5,AUMA,,,,,,,Y,,,,D-08,SB_M_41205A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #6,C2NC-1300-100-SB_M_41206A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #6,AUMA,,,,,,,Y,,,,D-08,SB_M_41206A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #7,C2NC-1300-100-SB_M_41207A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #7,AUMA,,,,,,,Y,,,,D-08,SB_M_41207A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #8,C2NC-1300-100-SB_M_41208A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #8,AUMA,,,,,,,Y,,,,D-05,SB_M_41208A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #1 - Mixer - Auto-Positioner - #9,C2NC-1300-100-SB_M_41209A,C2NC-1300-100,Equipment,Digester - #1 - Mixer - Auto-Positioner - #9,AUMA,,,,,,,Y,,,,D-06,SB_M_41209A,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - 1 - Sight - Glass 1,C2NC-1300-100-SG_41201A,C2NC-1300-100,Equipment,Digester 1 Sight Glass 1,,,,,,,,,,,,D-05,SG_41201A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - 1 - Sight - Glass 2,C2NC-1300-100-SG_41202A,C2NC-1300-100,Equipment,Digester 1 Sight Glass 2,,,,,,,,,,,,D-05,SG_41202A,,,,,,,,,Sight Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Blower - #1,C2NC-1300-200-BL_41201B,C2NC-1300-200,Equipment,Blower to maintain pressure in gas holder cover,Cincinnati Fan,PB-15A,,,,,,P,,,,D-04,BL_41201B,,480,15A,5 HP,Air,CI Frame,,,Blower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Blower - #2,C2NC-1300-200-BL_41202B,C2NC-1300-200,Equipment,Blower to maintain pressure in gas holder cover,Cincinnati Fan,PB-15A,,,,,,P,,,,D-04,BL_41202B,,480,15A,5 HP,Air,CI Frame,,,Blower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #1,C2NC-1300-200-MX_41201B,C2NC-1300-200,Equipment,PSM 940 Mixer,Anaergia Technologies,PSM_XP 940,,,,,,P,,,,D-05,MX_41201B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #2,C2NC-1300-200-MX_41202B,C2NC-1300-200,Equipment,PSM 940 Mixer,Anaergia Technologies,PSM_XP 940,,,,,,P,,,,D-03,MX_41202B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #3,C2NC-1300-200-MX_41203B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41203B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #4,C2NC-1300-200-MX_41204B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41204B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #5,C2NC-1300-200-MX_41205B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41205B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #6,C2NC-1300-200-MX_41206B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41206B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #7,C2NC-1300-200-MX_41207B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41207B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #8,C2NC-1300-200-MX_41208B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41208B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - #9,C2NC-1300-200-MX_41209B,C2NC-1300-200,Equipment,PSM 1500 Mixer,Anaergia Technologies,PSM_XP 1500,,,,,,P,,,,D-05,MX_41209B,,480,,16.76275 HP,,,,,Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Substrate - Pump - to - Digester - #2,C2NC-1300-200-P_41201B,C2NC-1300-200,Equipment,Pump from FCON to AD #2,Boerger,CL 260,,,,,,P,,,,D-05,P_41201B,,480,,20 HP,,,,,Pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digestate - Discharge - Pump - #2,C2NC-1300-200-P_41202B,C2NC-1300-200,Equipment,Pump to downstream dewatering,Boerger,CL 260,,,,,,P,,,,D-05,P_41202B,,480,,15 HP,,,,,Pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #1,C2NC-1300-200-SB_41201B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-03,SB_41201B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #2,C2NC-1300-200-SB_41202B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-10,SB_41202B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #3,C2NC-1300-200-SB_41203B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41203B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #4,C2NC-1300-200-SB_41204B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41204B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #5,C2NC-1300-200-SB_41205B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41205B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #6,C2NC-1300-200-SB_41206B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41206B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #7,C2NC-1300-200-SB_41207B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41207B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #8,C2NC-1300-200-SB_41208B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41208B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Service - Box - #9,C2NC-1300-200-SB_41209B,C2NC-1300-200,Equipment,Service Box Pro for membrane roof,Anaergia Technologies,,,,,,,Y,,,,D-05,SB_41209B,,,,,,,,,Service Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #1,C2NC-1300-200-SB_M_41201B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #1,AUMA,,,,,,,Y,,,,D-05,SB_M_41201B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #2,C2NC-1300-200-SB_M_41202B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #2,AUMA,,,,,,,Y,,,,D-05,SB_M_41202B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #3,C2NC-1300-200-SB_M_41203B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #3,AUMA,,,,,,,Y,,,,D-05,SB_M_41203B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #4,C2NC-1300-200-SB_M_41204B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #4,AUMA,,,,,,,Y,,,,D-05,SB_M_41204B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #5,C2NC-1300-200-SB_M_41205B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #5,AUMA,,,,,,,Y,,,,D-05,SB_M_41205B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Valve - 57,C2NC-1300-DG-HV_41257,C2NC-1300-DG,Valves, Knife Gate Valve,,,,,,,,,,,,D-05,HV_41257,,,,,,,,,,,,,,,,,,,,,,DGT,,150DN,,,Manual,Knife Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Valve - 58,C2NC-1300-DG-HV_41258,C2NC-1300-DG,Valves, Knife Gate Valve,,,,,,,,,,,,D-05,HV_41258,,,,,,,,,,,,,,,,,,,,,,DGT,,150DN,,,Manual,Knife Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 59A,C2NC-1300-DG-HV_41259A,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41259A,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,150DN,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 59B,C2NC-1300-DG-HV_41259B,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41259B,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,6,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 59C,C2NC-1300-DG-HV_41259C,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41259C,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,6,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 60A,C2NC-1300-DG-HV_41260A,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41260A,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 60B,C2NC-1300-DG-HV_41260B,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41260B,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 60C,C2NC-1300-DG-HV_41260C,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41260C,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 62A,C2NC-1300-DG-HV_41262A,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41262A,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 62B,C2NC-1300-DG-HV_41262B,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41262B,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 62C,C2NC-1300-DG-HV_41262C,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41262C,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 67A,C2NC-1300-DG-HV_41267A,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41267A,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 67B,C2NC-1300-DG-HV_41267B,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41267B,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 67C,C2NC-1300-DG-HV_41267C,C2NC-1300-DG,Valves,Drain Eccentric Plug Valve,,,,,,,,,,,,D-10,HV_41267C,,,,,,,,,,,,,,,,,,,,,,DGT,,2,,,Manual,Eccentric Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 68A,C2NC-1300-DG-HV_41268A,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41268A,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,4,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 68B,C2NC-1300-DG-HV_41268B,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41268B,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,4,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Pump - Isolation - 68C,C2NC-1300-DG-HV_41268C,C2NC-1300-DG,Valves,Pump Isolation Knife Gate Valve,Orbinox,BT Series 22,,,,,,,,,,D-10,HV_41268C,,,,,,,,,,,,,,,,,,,,,,DGT,CF8M,4,,,Manual,Knife Gate,,ANSI Flange,EPDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 69A,C2NC-1300-DG-HV_41269A,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41269A,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 69B,C2NC-1300-DG-HV_41269B,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41269B,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - Discharge - Pumps - Drain - 69C,C2NC-1300-DG-HV_41269C,C2NC-1300-DG,Valves,Drain Ball Valve,,,,,,,,,,,,D-10,HV_41269C,,,,,,,,,,,,,,,,,,,,,,DGT,,1,,,Manual,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digester - #2 - Mixer - Auto-Positioner - #6,C2NC-1300-200-SB_M_41206B,C2NC-1300-200,Equipment,Digester - #2 - Mixer - Auto-Positioner - #6,AUMA,,,,,,,Y,,,,D-10,SB_M_41206B,,,,,,,,,Electric Positioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
