SODIUM HYPOCHLORITE FEED PUMP-31200,1800,1800-P-31200,Equipment,Sodium hypochlorite feed pump,,
CITRIC ACID FEED PUMP-32100,1800,1800-P-32100,Equipment,Citric acid feed pump,,
ANTIFOAM FEED PUMP-37100A,1800,1800-P-37100A,Equipment,Antifoam feed pump A,,
ANTIFOAM FEED PUMP-37100B,1800,1800-P-37100B,Equipment,Antifoam feed pump B,,
SODIUM HYDROXIDE TANK - 25% NaOH-31100,1800,1800-TK-31100,Equipment,Sodium hydroxide tank,,
,,,,,,
Name,Location,Code,Category,Material,Valve Type,Description
PVC - Ball Check Valve,,CV-31100,Valve,PVC,Ball Check Valve,"1/2"" Flanged  PVC Ball Check Valve"
PVC - Swing Check Valve,,CV-35100,Valve,PVC,Swing Check Valve,"2"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-35101,Valve,PVC,Swing Check Valve,"2"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-35102,Valve,PVC,Swing Check Valve,"2"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-35103,Valve,PVC,Swing Check Valve,"2"" Flanged  PVC Swing Check Valve"
PVC - Ball Check Valve,,CV-37100,Valve,PVC,Ball Check Valve,"1/2"" Flanged  PVC Ball Check Valve"
PVC - Ball Check Valve,,CV-37101,Valve,PVC,Ball Check Valve,"1/2"" Flanged  PVC Ball Check Valve"
PVC - Ball Check Valve,,CV-37102,Valve,PVC,Ball Check Valve,"1/2"" Flanged  PVC Ball Check Valve"
PVC - Ball Check Valve,,CV-37103,Valve,PVC,Ball Check Valve,"1/2"" Flanged  PVC Ball Check Valve"
PVC - Swing Check Valve,,CV-51400,Valve,PVC,Swing Check Valve,"1"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-54100,Valve,PVC,Swing Check Valve,"6"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-54101,Valve,PVC,Swing Check Valve,"6"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-65206,Valve,PVC,Swing Check Valve,"4"" Flanged  PVC Swing Check Valve"
PVC - Swing Check Valve,,CV-65207,Valve,PVC,Swing Check Valve,"4"" Flanged  PVC Swing Check Valve"
Pneumatically Actuated - PVC - Pinch Valve,,FV-63200,Valve,PVC,Pinch Valve,"10"" Flanged Pneumatically Actuated PVC Pinch Valve"
Pneumatically Actuated - PVC - Pinch Valve,,FV-63300,Valve,PVC,Pinch Valve,"10"" Flanged Pneumatically Actuated PVC Pinch Valve"
Pneumatically Actuated - SSA2 - Butterfly Valve,,FV-65106,Valve,SSA2,Butterfly Valve,"4"" LUG Pneumatically Actuated SSA2 Butterfly Valve"
Pneumatically Actuated - SSA2 - Butterfly Valve,,FV-65108,Valve,SSA2,Butterfly Valve,"4"" LUG Pneumatically Actuated SSA2 Butterfly Valve"
Manually Actuated - PVC - Ball Valve,,MV-31105,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-31203,Valve,PVC,Ball Valve,"1 1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-31204,Valve,PVC,Ball Valve,"1 1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-32103,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-32104,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35100,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35109,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35110,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35115,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35116,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35117,Valve,PVC,Ball Valve,"3"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-35121,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-35122,Valve,PVC,Knife-Gate Valve,"1"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-35123,Valve,PVC,Knife-Gate Valve,"2"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-35128,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-37100,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-51100,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-51200,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-51300,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-51400,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-51401,Valve,PVC,Knife-Gate Valve,"4"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-51402,Valve,PVC,Ball Valve,"3"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-51403,Valve,PVC,Ball Valve,"2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-51405,Valve,PVC,Knife-Gate Valve,"3"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-51406,Valve,PVC,Ball Valve,"1"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-54100,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-54101,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-54102,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-54103,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-54104,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - CSA - Knife-Gate Valve,,MV-63114,Valve,CSA,Knife-Gate Valve,"6"" LUG Manually Actuated CSA Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63122,Valve,PVC,Knife-Gate Valve,"8"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63200,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63203,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63204,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63205,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63206,Valve,SSA1,Butterfly Valve,"12"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63207,Valve,SSA1,Butterfly Valve,"12"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - CSA - Knife-Gate Valve,,MV-63214,Valve,CSA,Knife-Gate Valve,"6"" LUG Manually Actuated CSA Knife-Gate Valve"
Manually Actuated - SSA1 - Ball Valve,,MV-63215,Valve,SSA1,Ball Valve,"1/2"" THRD-F NPT Manually Actuated SSA1 Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63300,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63303,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-63304,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63306,Valve,SSA1,Butterfly Valve,"12"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63307,Valve,SSA1,Butterfly Valve,"12"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - CSA - Knife-Gate Valve,,MV-63314,Valve,CSA,Knife-Gate Valve,"6"" LUG Manually Actuated CSA Knife-Gate Valve"
Manually Actuated - SSA1 - Ball Valve,,MV-63315,Valve,SSA1,Ball Valve,"1/2"" THRD-F NPT Manually Actuated SSA1 Ball Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63503,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63505,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63506,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63507,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63509,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - SSA1 - Butterfly Valve,,MV-63511,Valve,SSA1,Butterfly Valve,"16"" LUG Manually Actuated SSA1 Butterfly Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65104,Valve,PVC,Knife-Gate Valve,"12"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65120,Valve,PVC,Knife-Gate Valve,"12"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65126,Valve,PVC,Knife-Gate Valve,"12"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65141,Valve,PVC,Knife-Gate Valve,"10"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65208,Valve,PVC,Knife-Gate Valve,"12"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-65209,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65218,Valve,PVC,Knife-Gate Valve,"12"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-65219,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65230,Valve,PVC,Ball Valve,"6"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65231,Valve,PVC,Ball Valve,"6"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65232,Valve,PVC,Ball Valve,"4"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65233,Valve,PVC,Ball Valve,"4"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Knife-Gate Valve,,MV-65234,Valve,PVC,Knife-Gate Valve,"6"" LUG Manually Actuated PVC Knife-Gate Valve"
Manually Actuated - PVC - Ball Valve,,MV-65241,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65242,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65243,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65244,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65245,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65246,Valve,PVC,Ball Valve,"1/2"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - PVC - Ball Valve,,MV-65300,Valve,PVC,Ball Valve,"4"" Flanged Manually Actuated PVC Ball Valve"
Manually Actuated - SSA1 - Ball Valve,,MV-65301,Valve,SSA1,Ball Valve,"1 1/2"" THRD-F NPT Manually Actuated SSA1 Ball Valve"
Manually Actuated - SSA1 - Ball Valve,,MV-65302,Valve,SSA1,Ball Valve,"2"" THRD-F NPT Manually Actuated SSA1 Ball Valve"
Manually Actuated - SSA1 - Knife-Gate Valve,,MV-65303,Valve,SSA1,Knife-Gate Valve,"6"" LUG Manually Actuated SSA1 Knife-Gate Valve"
Electrically Actuated - PVC - Solenoid Valve,,SV-37100,Valve,PVC,Solenoid Valve,"1/2"" Flanged Electrically Actuated PVC Solenoid Valve"
Electrically Actuated - PVC - Solenoid Valve,,SV-37101,Valve,PVC,Solenoid Valve,"1/2"" Flanged Electrically Actuated PVC Solenoid Valve"
Electrically Actuated - PVC - Solenoid Valve,,SV-37102,Valve,PVC,Solenoid Valve,"1/2"" Flanged Electrically Actuated PVC Solenoid Valve"
Electrically Actuated - PVC - Solenoid Valve,,SV-37103,Valve,PVC,Solenoid Valve,"1/2"" Flanged Electrically Actuated PVC Solenoid Valve"
Electrically Actuated - PVC - Solenoid Valve,,SV-51400,Valve,PVC,Solenoid Valve,"1"" Flanged Electrically Actuated PVC Solenoid Valve"
